Id,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Probability,Predicted_class,Risk
5228,0.022675338,37,0,0.44102484,6400.0,11,0,1,0,3.0,0.0205862344708568,0,low
5229,0.309711286,62,0,2190.0,,12,1,1,0,0.0,0.0989871275248106,0,low
5230,0.0,56,0,0.329683516,6666.0,6,0,2,0,0.0,0.0120875295536878,0,low
5231,0.33496447,78,2,0.103793049,6300.0,10,0,1,0,0.0,0.1171537619125541,1,medium
5232,0.905599718,64,0,0.420363494,5116.0,18,0,1,0,0.0,0.0726113189024883,0,low
5233,0.198272377,63,2,0.134286636,9300.0,17,2,1,1,0.0,0.4566774101646994,1,medium
5234,0.50166113,29,1,0.560199909,2200.0,4,0,0,1,0.0,0.2913375032029063,1,medium
5235,0.015286348,71,0,540.0,,12,0,1,0,0.0,0.006298558655851,0,low
5236,0.66744438,61,0,0.390425285,4302.0,5,0,1,0,2.0,0.0340945197754612,0,low
5237,0.392460754,53,3,0.683972912,3100.0,9,0,1,0,1.0,0.1776147831564237,1,medium
5238,0.038071259,62,0,0.022022493,21250.0,22,0,0,0,1.0,0.0118745040840468,0,low
5239,0.0,83,0,0.002999,3000.0,3,0,0,0,0.0,0.0104900583318824,0,low
5240,0.55121795,60,0,0.366995367,8416.0,14,0,2,0,1.0,0.0279305279743935,0,low
5241,0.121714536,52,0,0.218017353,10833.0,14,0,2,0,0.0,0.0134562904337581,0,low
5242,0.085180197,62,0,0.42108566,3186.0,7,0,1,0,0.0,0.0111369463045375,0,low
5243,0.9999999,31,0,0.720147291,1900.0,5,0,1,0,0.0,0.0930077946331498,0,low
5244,0.340830606,36,1,0.590301212,8000.0,10,0,2,0,0.0,0.0826469858789309,0,low
5245,0.0,35,0,0.0,5555.0,1,0,0,0,0.0,0.0101680491234231,0,low
5246,0.652959627,55,0,0.922769308,4000.0,18,0,2,0,3.0,0.1124309676353512,1,medium
5247,0.116037884,55,1,0.460167131,8974.0,14,0,2,0,0.0,0.0403391483494336,0,low
5248,0.144269763,82,0,77.0,,1,0,0,0,0.0,0.0055987172116227,0,low
5249,0.133519135,52,0,0.019247594,8000.0,6,0,0,0,3.0,0.0124921478240234,0,low
5250,1.003947022,44,0,0.641977284,6250.0,13,0,2,0,2.0,0.1280662550741915,1,medium
5251,0.013780432,76,0,0.00219956,5000.0,3,0,0,0,0.0,0.0029187881047231,0,low
5252,0.146744759,46,0,0.268341226,14570.0,7,0,2,0,3.0,0.0088400081405011,0,low
5253,0.800477541,41,3,0.112742776,4221.0,7,0,0,1,2.0,0.2746305227240901,1,medium
5254,0.170496985,46,0,0.310409954,9000.0,12,0,2,0,0.0,0.0146696620499954,0,low
5255,0.744662767,45,0,0.403187098,10416.0,5,0,1,0,2.0,0.0307970932828021,0,low
5256,0.988132011,43,0,0.210737688,4730.0,12,0,0,0,0.0,0.0884757265239603,0,low
5257,0.03357718,45,1,19.0,,4,0,0,0,1.0,0.0468055065253284,0,low
5258,0.293130476,66,0,0.216128557,6782.0,5,0,2,0,0.0,0.0121211006445589,0,low
5259,0.042503168,58,0,1823.0,,6,0,1,0,0.0,0.0040579222798717,0,low
5260,0.002910259,70,0,0.141429285,2000.0,10,0,1,0,0.0,0.0076361159685288,0,low
5261,0.0,43,0,2959.0,,3,0,1,0,0.0,0.0153291433774302,0,low
5262,0.0,74,0,0.243379676,12083.0,4,0,1,0,0.0,0.007302442575062,0,low
5263,0.405464184,57,0,0.130819766,3500.0,16,0,0,0,0.0,0.0757801627227192,0,low
5264,0.9999999,28,0,0.282193683,2880.0,3,0,0,0,0.0,0.0860999916272996,0,low
5265,0.039619459,54,0,0.400080096,9987.0,14,0,2,0,0.0,0.0161301916260775,0,low
5266,0.638524293,63,0,0.538230499,11652.0,15,0,1,0,4.0,0.0409038471431064,0,low
5267,0.18950043,54,0,0.310685424,3340.0,6,0,1,0,0.0,0.0147975438578959,0,low
5268,0.139572086,87,0,0.007816761,5500.0,2,0,0,0,1.0,0.0105695003332374,0,low
5269,0.022090407,55,0,3130.0,,9,0,2,0,,0.0144695309401162,0,low
5270,0.574094646,25,0,0.108868675,3517.0,3,0,0,0,0.0,0.0451704533710815,0,low
5271,0.682658671,47,0,0.154684532,10000.0,6,0,1,1,1.0,0.1961127507184374,1,medium
5272,0.71314741,28,0,0.001734906,2881.0,1,0,0,0,2.0,0.1530129707413153,1,medium
5273,0.498252333,54,0,0.705591736,4452.0,6,0,1,0,4.0,0.0356128702918966,0,low
5274,0.29721972,57,0,0.288791928,3666.0,14,0,0,0,0.0,0.0277988912917515,0,low
5275,0.0,62,0,937.0,,8,0,1,0,0.0,0.0050459078027142,0,low
5276,0.486179238,66,0,5532.0,,15,0,2,0,3.0,0.0172890132001647,0,low
5277,0.614306121,64,0,2768.0,,11,0,1,0,0.0,0.0191555787679006,0,low
5278,0.032797813,60,0,0.327863578,3107.0,4,0,1,0,0.0,0.0073556782846301,0,low
5279,0.237800545,53,0,0.403540175,5027.0,9,0,1,0,0.0,0.0236754024080539,0,low
5280,0.11990659,59,0,2353.0,,12,0,1,0,0.0,0.0071837735313543,0,low
5281,0.528498324,52,0,0.23564581,9700.0,11,0,2,0,2.0,0.0326875361112235,0,low
5282,0.026809868,45,0,0.033562299,11500.0,7,0,0,0,6.0,0.0049748958510043,0,low
5283,0.225844354,32,0,0.36484835,9000.0,11,0,2,0,0.0,0.0321169481843749,0,low
5284,0.220645263,73,0,0.190449119,5276.0,6,0,1,0,0.0,0.0084795068675601,0,low
5285,0.248946674,35,0,0.391105609,10500.0,16,0,3,0,0.0,0.0551643027147544,0,low
5286,0.272754988,55,0,0.353058776,2500.0,10,0,0,0,1.0,0.0330660973946058,0,low
5287,0.341000592,53,1,0.680504408,8960.0,20,0,4,0,2.0,0.0736661440647311,0,low
5288,0.600408412,42,0,0.480190572,3987.0,8,0,1,0,2.0,0.0345135728957959,0,low
5289,1.44510978,40,1,553.0,,3,0,0,0,0.0,0.2380638195198375,1,medium
5290,0.683296597,41,1,0.306810036,6974.0,11,0,1,0,1.0,0.076210486485681,0,low
5291,0.032020348,67,0,0.211714891,4250.0,9,0,1,0,0.0,0.0051532212770584,0,low
5292,0.12005116,45,0,0.269891084,5416.0,3,0,1,0,2.0,0.0106768137493774,0,low
5293,0.128221245,60,0,0.413472983,4200.0,5,0,1,0,0.0,0.0097343583725519,0,low
5294,0.875797835,48,0,0.458146391,7800.0,10,0,1,0,1.0,0.0626672537249915,0,low
5295,0.245607352,81,0,0.038490377,4000.0,8,0,0,0,0.0,0.0113250517941612,0,low
5296,0.631861476,54,1,0.561020232,9291.0,20,0,2,0,2.0,0.1064647278242626,1,medium
5297,0.0029995,70,0,27.0,,2,0,0,0,,0.0022461276819592,0,low
5298,0.024413034,77,0,1916.0,,9,0,1,0,,0.006334601780588,0,low
5299,0.056852086,62,2,0.113315189,19105.0,10,0,2,0,1.0,0.0646600537542999,0,low
5300,0.103220679,45,0,0.372364775,8300.0,12,0,1,0,2.0,0.0137678467861064,0,low
5301,0.050965779,77,0,0.027645788,2314.0,5,0,0,0,0.0,0.0049436442592673,0,low
5302,0.92358804,53,0,2938.0,,3,0,1,0,0.0,0.0507303403144564,0,low
5303,0.106822006,47,0,0.494437403,7100.0,10,0,2,0,0.0,0.015909619329975,0,low
5304,0.018856065,59,0,0.386153846,3249.0,6,0,1,0,0.0,0.0100229691860736,0,low
5305,0.012165991,34,0,0.081317204,4463.0,6,0,0,0,0.0,0.0086541085376683,0,low
5306,0.012108718,43,0,2179.0,,5,0,0,0,0.0,0.006562291343415,0,low
5307,0.027965154,85,0,25.0,,4,0,0,0,,0.0031706125608645,0,low
5308,0.495621807,84,0,0.201965066,3663.0,8,0,1,0,0.0,0.0219113426606509,0,low
5309,0.010213138,67,0,0.403090672,10741.0,12,0,3,0,0.0,0.009927512026448,0,low
5310,0.150297813,32,0,0.335012594,4366.0,8,0,2,0,3.0,0.0206348595853393,0,low
5311,0.0,83,0,0.000138793,7204.0,8,0,0,0,0.0,0.0080227726574108,0,low
5312,0.0280216,82,0,37.0,,5,0,0,0,0.0,0.002960051140786,0,low
5313,0.139139214,61,0,0.243552247,11282.0,13,0,1,0,0.0,0.0063659264591958,0,low
5314,0.147123525,34,0,0.056087367,7416.0,5,0,0,0,2.0,0.0188584290042912,0,low
5315,0.232792826,50,0,0.079249218,3835.0,4,0,0,0,0.0,0.0207046370305269,0,low
5316,0.917038238,46,3,0.446129032,3099.0,7,2,0,1,4.0,0.6553273944843662,1,high
5317,0.071019953,30,0,0.0089982,5000.0,7,0,0,0,0.0,0.0127162582982596,0,low
5318,0.31126335,49,0,0.307882093,7700.0,5,0,1,0,2.0,0.0188679531987897,0,low
5319,0.005533272,49,0,0.142740537,9800.0,10,0,1,0,0.0,0.0069019712670753,0,low
5320,0.090579347,50,1,0.51166438,5100.0,7,0,2,0,2.0,0.0526681591639092,0,low
5321,0.111521559,51,0,0.244180466,8333.0,3,0,1,0,2.0,0.0082035641428232,0,low
5322,0.421214569,36,0,0.25917768,2723.0,5,0,0,0,1.0,0.0326229056610203,0,low
5323,1.083958021,49,2,0.22479478,4750.0,3,0,1,1,1.0,0.3243598416725632,1,medium
5324,0.058203165,64,0,0.110376125,13000.0,8,0,1,0,0.0,0.0044957328519347,0,low
5325,0.009977304,52,0,0.592001904,4200.0,6,0,1,0,0.0,0.012432358763905,0,low
5326,0.04849149,54,0,0.225387306,2000.0,6,0,1,0,0.0,0.0117741036426688,0,low
5327,0.015516208,92,0,21.0,,5,0,0,0,,0.0025493661191154,0,low
5328,0.978354978,58,8,4553.0,,19,1,1,1,0.0,0.6822331795212915,1,high
5329,0.9999999,22,0,0.181485993,820.0,1,0,0,0,0.0,0.0572562420468252,0,low
5330,0.008379242,45,0,2641.0,,6,0,1,0,0.0,0.0081959315928969,0,low
5331,0.475588157,48,0,3254.0,,15,0,1,0,2.0,0.0422180105038381,0,low
5332,0.164619824,56,0,74.0,,3,0,0,0,0.0,0.0087659610674665,0,low
5333,0.96345515,36,0,50.0,,1,1,0,0,2.0,0.4614088142620774,1,medium
5334,0.035986639,57,0,0.056697165,6666.0,4,0,0,0,0.0,0.0059531305898133,0,low
5335,0.930327076,53,2,0.782403199,5500.0,14,0,2,0,0.0,0.4017282971849084,1,medium
5336,0.010398614,25,1,0.204065676,2557.0,6,0,0,1,0.0,0.2227178048928163,1,medium
5337,0.645470906,32,0,0.398247056,3650.0,5,0,1,0,2.0,0.0574807952611686,0,low
5338,0.501489328,52,0,0.746575342,2773.0,12,0,0,0,1.0,0.0622888825963077,0,low
5339,0.284866817,66,0,0.360190476,5249.0,15,0,1,0,0.0,0.0181980073052803,0,low
5340,0.9999999,32,3,0.442278861,2000.0,2,1,1,2,0.0,0.6167433630585225,1,high
5341,0.9999999,46,0,398.0,0.0,1,0,0,0,0.0,0.1322880896322393,1,medium
5342,0.450770726,31,2,0.152765584,3416.0,4,0,0,1,1.0,0.3442982481617636,1,medium
5343,0.021442233,27,0,27.0,,2,0,0,0,,0.0095140622457308,0,low
5344,0.692686319,50,0,0.523611688,7220.0,15,0,2,0,2.0,0.0574567589127853,0,low
5345,1.009996002,68,0,0.318595868,4500.0,8,0,1,1,1.0,0.2291550075579703,1,medium
5346,0.503249852,40,1,0.403243724,4500.0,9,0,1,0,1.0,0.0832740242991687,0,low
5347,0.325702937,28,0,0.135605644,5456.0,8,0,0,0,1.0,0.0300970727139182,0,low
5348,0.000491793,61,0,0.0,5000.0,4,0,0,0,0.0,0.0052149577004516,0,low
5349,0.022298885,72,0,0.289690492,8981.0,8,0,2,0,1.0,0.0055925032910038,0,low
5350,0.308969103,46,0,0.327504928,11666.0,9,0,2,0,4.0,0.0190023778394937,0,low
5351,0.077997771,62,0,0.166702378,9333.0,6,0,2,0,1.0,0.0055646166759503,0,low
5352,0.221547482,61,2,1.012493753,2000.0,10,0,1,0,0.0,0.1387684194988372,1,medium
5353,0.772434002,87,0,3932.0,,13,0,1,0,0.0,0.0301228867686735,0,low
5354,0.004333237,40,0,0.496113813,22000.0,16,0,6,0,2.0,0.0599040300507304,0,low
5355,0.137714525,72,0,3818.0,,5,0,1,0,0.0,0.0039863135488273,0,low
5356,0.006262759,33,0,0.001219215,4100.0,6,0,0,0,1.0,0.0043964148748666,0,low
5357,0.190682536,43,0,0.275272473,10000.0,7,0,1,0,4.0,0.0124800922821035,0,low
5358,0.044530365,54,0,0.875412541,1211.0,5,0,0,0,2.0,0.0118548789759834,0,low
5359,0.9999999,22,0,457.0,,1,0,0,0,0.0,0.0759521199546435,0,low
5360,0.012114903,64,0,629.0,,10,0,0,0,0.0,0.0066104281572945,0,low
5361,0.283917902,44,0,0.204773349,12066.0,5,0,1,0,4.0,0.0088507767648791,0,low
5362,0.934213157,33,0,247.0,,3,0,0,0,0.0,0.1021376013910992,1,medium
5363,0.69089773,25,0,0.098901099,1000.0,5,0,0,0,0.0,0.0782945099587336,0,low
5364,0.069859229,62,0,0.070114636,3750.0,3,0,0,0,0.0,0.007717503575494,0,low
5365,0.967291893,48,2,0.113235846,8000.0,6,0,0,0,1.0,0.1986881026482889,1,medium
5366,0.025863767,69,0,0.192,9999.0,4,0,1,0,0.0,0.0054118111370482,0,low
5367,0.854302688,40,0,0.595775411,5538.0,11,0,1,0,0.0,0.1225313088844224,1,medium
5368,0.206539673,36,0,0.314019541,4400.0,3,0,1,0,8.0,0.0247781355734796,0,low
5369,0.254610159,47,0,1.013813159,2750.0,6,0,1,0,3.0,0.0273439503085392,0,low
5370,0.001363017,26,0,0.006460876,1392.0,4,0,0,0,0.0,0.0111743101366735,0,low
5371,0.001596094,70,0,103.0,,2,0,0,0,0.0,0.0023042235220838,0,low
5372,0.018959101,36,0,0.076461769,2000.0,6,0,0,0,0.0,0.0087981067379102,0,low
5373,0.024776754,72,0,2935.0,,8,0,2,0,1.0,0.0048744769217087,0,low
5374,0.9999999,27,0,0.0,,0,0,0,0,0.0,0.1284333690614106,1,medium
5375,0.016044744,77,0,0.005050505,3167.0,5,0,0,0,0.0,0.0042186819065149,0,low
5376,0.017964072,71,0,0.173483963,7700.0,6,0,1,0,0.0,0.0040418336495515,0,low
5377,0.119662704,35,0,0.038162706,4375.0,4,0,0,0,0.0,0.0142165293573667,0,low
5378,0.415312603,71,0,0.151103565,5300.0,10,0,0,0,0.0,0.024654398027671,0,low
5379,0.017293998,40,0,0.335883171,2875.0,16,0,0,0,0.0,0.0194934543860419,0,low
5380,0.047114074,27,2,0.085565774,2500.0,4,0,0,0,2.0,0.1408390260612561,1,medium
5381,0.506415121,51,1,2907.0,,11,0,1,0,0.0,0.0901903371723772,0,low
5382,0.089528261,63,0,0.541871921,5886.0,10,0,2,0,0.0,0.0143007287446017,0,low
5383,0.796407186,49,1,2171.0,,7,1,2,0,0.0,0.390642173419901,1,medium
5384,0.024027197,45,0,0.620861961,1600.0,13,0,1,1,3.0,0.092182724677466,0,low
5385,0.64779027,49,0,2093.0,,7,0,1,0,1.0,0.045912337658183,0,low
5386,0.570026873,47,0,0.628466451,11430.0,8,0,3,0,1.0,0.0545824337449575,0,low
5387,0.021900846,80,0,4066.0,,18,0,3,0,0.0,0.0152967306923963,0,low
5388,0.095784217,54,0,0.412687585,10261.0,9,0,2,0,0.0,0.0179630948114632,0,low
5389,0.897870094,65,0,0.475235438,5733.0,19,0,0,0,0.0,0.0796801896877154,0,low
5390,0.317736453,70,0,0.920980926,1100.0,6,0,1,0,0.0,0.0217714551279674,0,low
5391,0.09909496,67,0,585.0,,6,0,0,0,0.0,0.0048109900432383,0,low
5392,1.038570418,33,3,0.1741183,3600.0,5,1,0,1,0.0,0.5682095493277812,1,high
5393,0.051664945,75,0,46.0,,9,0,0,0,0.0,0.0054990103749096,0,low
5394,0.130767424,89,0,116.0,,8,0,0,0,0.0,0.0039949425550311,0,low
5395,0.590104437,44,1,0.289746338,2798.0,7,0,0,0,2.0,0.0968613336709337,0,low
5396,0.268613491,57,0,0.291953488,21499.0,13,0,1,0,1.0,0.0177546864726161,0,low
5397,1.478405316,41,0,0.095324206,3870.0,2,1,0,0,3.0,0.4176115021519394,1,medium
5398,0.036118097,68,0,0.180256261,6867.0,6,0,2,0,1.0,0.0037388656646753,0,low
5399,0.039664091,77,0,0.093794349,7750.0,5,0,1,0,0.0,0.0037350150667574,0,low
5400,0.008247975,43,0,0.483303339,5000.0,9,0,1,0,0.0,0.0127943945965446,0,low
5401,0.9999999,38,0,0.01043135,3546.0,1,1,0,1,1.0,0.4646886922117081,1,medium
5402,0.153927409,55,0,0.338802718,7800.0,11,0,2,0,2.0,0.011442087430507,0,low
5403,0.576484663,56,0,2055.0,,15,0,2,1,,0.1817575601455494,1,medium
5404,0.234034817,37,0,1435.0,,8,0,2,1,0.0,0.0861755957437396,0,low
5405,0.985110842,42,0,2665.0,,6,0,1,0,0.0,0.0780339490571806,0,low
5406,0.014999627,52,0,7.2e-05,250000.0,4,0,0,0,0.0,0.0095112522104227,0,low
5407,0.056445731,61,0,2186.0,,8,0,2,0,2.0,0.0050904115522855,0,low
5408,0.740209965,35,0,0.334191334,2330.0,8,0,0,0,3.0,0.0872191001137352,0,low
5409,0.387624257,37,0,0.343774269,7725.0,7,0,1,0,2.0,0.0238316807504848,0,low
5410,0.004972691,61,0,2025.0,,10,0,1,0,0.0,0.0051780082934227,0,low
5411,0.9999999,55,0,0.445115601,4800.0,6,0,1,0,1.0,0.0765406590412066,0,low
5412,0.148246294,68,0,0.029495084,6000.0,2,0,0,0,0.0,0.0100148826843539,0,low
5413,0.527363184,49,1,0.535864979,5450.0,5,1,1,3,2.0,0.5968395717781202,1,high
5414,0.356384571,44,0,0.671119593,3143.0,4,0,0,0,3.0,0.0339864619265465,0,low
5415,0.287885656,56,0,1.211845103,2633.0,5,0,2,0,0.0,0.0260522299993048,0,low
5416,0.107936185,82,0,0.123230142,8333.0,8,0,0,0,0.0,0.0049552205832291,0,low
5417,0.239382198,58,0,0.404187743,8500.0,15,0,1,0,0.0,0.0168686642515666,0,low
5418,0.2004251,33,0,0.125336409,2600.0,7,0,0,0,0.0,0.0210655431669867,0,low
5419,0.970049917,34,0,0.613847252,1400.0,3,0,1,0,0.0,0.0726073586209174,0,low
5420,0.0,49,0,0.131337928,10590.0,6,0,1,0,1.0,0.01101827264961,0,low
5421,0.261807834,71,0,0.345589567,5520.0,21,0,2,0,1.0,0.0218642675036537,0,low
5422,0.535847124,70,0,0.950975971,15522.0,22,0,5,0,0.0,0.0752090994622763,0,low
5423,0.20608357,40,0,0.439327613,5710.0,7,0,1,0,2.0,0.0236823531789802,0,low
5424,0.003694435,71,0,1011.0,,15,0,1,0,1.0,0.0067650704689007,0,low
5425,0.11221391,74,0,0.024243939,4000.0,5,0,0,0,0.0,0.0046071515463753,0,low
5426,0.023392715,66,0,0.00539892,5000.0,3,0,0,0,0.0,0.0033527324686993,0,low
5427,0.0,26,0,0.0,,2,1,0,0,,0.1638094549459721,1,medium
5428,0.637362637,31,0,0.007996801,2500.0,2,0,0,0,0.0,0.0820014447205969,0,low
5429,0.244766821,39,0,0.351985339,8184.0,13,0,1,1,0.0,0.0967214931302197,0,low
5430,0.157648317,48,0,0.339666033,10000.0,11,0,1,0,0.0,0.0242666685349125,0,low
5431,0.048113082,51,0,0.217413599,9750.0,15,0,1,0,2.0,0.0138940396834827,0,low
5432,0.347110628,34,0,0.16166884,3834.0,6,0,0,0,0.0,0.0228341540526016,0,low
5433,0.069126802,29,0,2949.0,,11,0,1,0,0.0,0.0210132846961182,0,low
5434,0.934194086,25,0,0.211118051,1600.0,5,0,0,0,0.0,0.1164040111002227,1,medium
5435,0.558571905,53,0,5256.0,,6,0,2,0,0.0,0.0257442600515679,0,low
5436,0.011647287,70,0,35.0,,7,0,0,0,0.0,0.0025333578430789,0,low
5437,0.071340013,65,0,0.11432287,16916.0,7,0,2,0,0.0,0.0059264884666065,0,low
5438,0.045817743,68,0,0.021996616,6500.0,6,0,0,0,0.0,0.005103800059898,0,low
5439,0.002102159,62,0,0.231717885,15000.0,10,0,2,0,0.0,0.004938636503817,0,low
5440,4.649350649,31,0,0.274347826,2299.0,11,0,0,0,0.0,0.272930574625931,1,medium
5441,0.125069442,40,0,3005.0,,7,0,2,0,0.0,0.0120186723213853,0,low
5442,0.017744492,53,0,0.005759539,8333.0,11,0,0,0,0.0,0.0127790820059183,0,low
5443,0.02185281,56,0,2545.0,,5,0,1,0,0.0,0.0085631361167289,0,low
5444,0.0,79,3,1261.0,,17,0,1,0,0.0,0.0883565949917866,0,low
5445,0.010538056,57,0,68.0,,8,0,0,0,,0.0057262019053974,0,low
5446,0.21376392,76,0,0.485950045,4483.0,19,0,2,0,1.0,0.0146194798820049,0,low
5447,0.0,75,0,0.196321471,2500.0,4,1,1,0,0.0,0.1306595463519776,1,medium
5448,0.613479936,51,0,0.442669845,4194.0,7,0,1,0,2.0,0.041600586338996,0,low
5449,0.853217643,33,0,1560.0,,8,0,1,0,1.0,0.1099892751672015,1,medium
5450,0.074871827,60,0,0.095996813,20083.0,9,0,1,0,2.0,0.0089746736654606,0,low
5451,0.975128109,42,1,0.252535352,7000.0,7,0,2,0,1.0,0.1602011619645473,1,medium
5452,0.537567618,49,0,1.895280236,4067.0,12,0,3,0,0.0,0.0600189879887678,0,low
5453,0.023261351,41,0,1.62534986,2500.0,10,0,2,0,0.0,0.0426447302067109,0,low
5454,0.9999999,73,0,0.092286016,8516.0,2,1,0,0,0.0,0.3040384439685316,1,medium
5455,0.9999999,66,0,71.0,,2,0,0,0,0.0,0.0268844249935626,0,low
5456,0.423935362,38,0,1.091581684,5000.0,5,0,2,0,2.0,0.0677532559961549,0,low
5457,0.821999325,50,0,0.52088822,7970.0,13,0,1,0,0.0,0.0664760932604378,0,low
5458,0.534280802,53,0,0.709789401,4320.0,7,0,2,0,0.0,0.0392675931676999,0,low
5459,0.225295784,39,0,0.339356296,7083.0,9,0,2,0,3.0,0.025641264761178,0,low
5460,0.9999999,79,1,2165.0,,2,0,1,0,0.0,0.1006393623488644,1,medium
5461,0.9999999,25,0,0.0,4800.0,0,0,0,0,0.0,0.0958366493645363,0,low
5462,0.684570627,70,0,0.236552689,5000.0,7,0,0,0,0.0,0.0214192715186708,0,low
5463,0.101298371,59,1,0.374440817,8270.0,9,0,1,0,1.0,0.0344777117077171,0,low
5464,0.46792751,39,0,0.218813131,7919.0,12,0,0,0,0.0,0.0303452057422765,0,low
5465,0.9999999,86,0,431.0,,4,0,1,0,0.0,0.0371872777666659,0,low
5466,0.007272152,63,0,0.122848368,14000.0,4,0,1,0,2.0,0.003453981097393,0,low
5467,0.025797173,83,0,0.002549873,13333.0,2,0,0,0,0.0,0.0042918686965398,0,low
5468,0.293469806,52,0,0.699400133,4500.0,15,0,3,0,1.0,0.0460837544402963,0,low
5469,0.0,51,0,0.291931609,7076.0,5,0,2,0,1.0,0.0139997675873663,0,low
5470,0.251715831,35,0,0.330598641,7800.0,5,0,1,0,0.0,0.0250946075471557,0,low
5471,0.0,41,1,0.329402717,3900.0,12,0,1,0,1.0,0.0495445108862082,0,low
5472,0.29896762,48,0,0.153549493,7000.0,6,0,0,0,1.0,0.0196525845610034,0,low
5473,0.019839854,62,0,0.018792483,2500.0,18,0,0,0,1.0,0.017246619562731,0,low
5474,0.9999999,78,0,0.433127082,4201.0,3,0,1,0,1.0,0.025864725927497,0,low
5475,0.970682935,55,6,0.687113003,5167.0,7,0,1,0,0.0,0.2261529512962129,1,medium
5476,0.253404312,36,1,0.867728307,3076.0,5,0,2,0,1.0,0.0915815701856846,0,low
5477,0.9999999,52,0,866.0,,3,0,1,0,0.0,0.0774201572934364,0,low
5478,0.0,87,0,0.0,,5,0,0,0,0.0,0.0028452556718189,0,low
5479,0.478854185,43,0,0.562921104,4600.0,8,0,1,0,2.0,0.0309283550511409,0,low
5480,0.023374513,66,0,0.259291458,4600.0,9,0,1,0,0.0,0.0059049145030227,0,low
5481,0.108032767,55,0,0.483818507,6148.0,10,0,1,0,0.0,0.0150710205749634,0,low
5482,0.279394517,62,0,0.489785363,3866.0,10,0,1,0,1.0,0.0191307563268589,0,low
5483,0.524369513,67,0,0.367608937,8100.0,7,0,2,0,0.0,0.0218810836698174,0,low
5484,0.735920003,72,0,0.3287474,6250.0,7,0,1,0,0.0,0.0253062958456661,0,low
5485,0.029145631,27,0,2140.0,,9,0,1,0,,0.0141629620795342,0,low
5486,0.004347637,61,0,0.389423748,7166.0,8,0,1,0,1.0,0.0044363996290549,0,low
5487,0.426033763,58,0,0.422775163,4460.0,14,0,1,0,1.0,0.0417402769014317,0,low
5488,0.358904718,56,0,0.437017995,3500.0,7,0,0,0,2.0,0.0177801992640698,0,low
5489,0.068790731,77,0,59.0,,2,0,0,0,1.0,0.0039426028509098,0,low
5490,0.098146331,41,0,0.805597201,2000.0,8,0,1,0,0.0,0.0158856014138472,0,low
5491,0.175678794,27,0,0.082547843,3500.0,6,0,0,0,0.0,0.020609664127665,0,low
5492,0.388843293,49,0,0.211750116,6450.0,11,0,0,0,0.0,0.025647855873211,0,low
5493,0.016486514,48,0,0.845854742,7200.0,24,0,4,0,0.0,0.0565720495241217,0,low
5494,0.685554296,43,3,0.859828034,5000.0,10,0,2,0,3.0,0.3020322823149542,1,medium
5495,0.064005464,56,0,0.236623068,9250.0,19,0,2,0,2.0,0.0172652572412206,0,low
5496,0.551922404,69,0,0.349957495,3528.0,5,0,1,0,0.0,0.0189397333168258,0,low
5497,0.004008828,35,1,0.428642839,4000.0,15,0,1,0,0.0,0.0433470619628065,0,low
5498,0.801280255,60,0,0.552936194,7083.0,7,0,1,0,2.0,0.0312082162887612,0,low
5499,0.061215421,33,1,0.567169606,5500.0,5,0,1,0,0.0,0.0452789719102268,0,low
5500,0.141952682,36,0,0.59731334,3200.0,4,0,1,0,1.0,0.0218482313911586,0,low
5501,0.799819556,72,0,0.609796734,3000.0,6,0,1,0,0.0,0.0306222120447875,0,low
5502,0.190565816,49,0,0.139188865,8333.0,3,0,1,0,0.0,0.0182779579445637,0,low
5503,0.087225952,51,0,0.482571722,10700.0,12,1,3,0,2.0,0.2233547373500602,1,medium
5504,0.4669131,57,0,0.679844961,2579.0,9,0,0,0,0.0,0.0491038985978236,0,low
5505,0.0,64,0,0.059506531,6200.0,2,0,0,0,0.0,0.0102032475792803,0,low
5506,0.388591946,51,0,0.567404007,9583.0,12,0,2,0,2.0,0.0340820477476796,0,low
5507,0.423945297,60,1,0.550977984,10582.0,11,1,4,0,1.0,0.2361793186741357,1,medium
5508,0.152118241,56,0,0.289846688,10370.0,11,0,1,0,2.0,0.0097762359897604,0,low
5509,0.205695886,66,0,0.790249035,5701.0,6,0,3,0,2.0,0.0123075140851258,0,low
5510,0.389290898,57,0,0.51211903,4166.0,15,0,1,0,0.0,0.0323605356447463,0,low
5511,0.086131761,45,0,0.028394915,8416.0,8,0,0,0,1.0,0.0134815899196618,0,low
5512,1.180803571,52,2,310.0,,3,0,0,0,,0.244283579595211,1,medium
5513,0.0,37,0,0.368590832,5889.0,5,0,1,0,0.0,0.0116042067196269,0,low
5514,0.0,55,0,0.0,,2,0,0,0,,0.0076134323172194,0,low
5515,0.0,47,0,0.324375984,8893.0,5,0,1,0,3.0,0.0111779754887257,0,low
5516,0.6003996,29,0,0.00650524,2766.0,1,0,0,1,0.0,0.3266883746033763,1,medium
5517,0.620919387,57,1,0.133762915,9000.0,3,0,1,0,3.0,0.0984966977077902,0,low
5518,0.9999999,60,1,2.0,,2,1,0,0,0.0,0.398248254327677,1,medium
